"68","1635955937098","1635955937108","10"
"69","1635955937119","1635955937128","9"
"70","1635955937139","1635955937149","10"
"71","1635955937160","1635955937169","9"
"72","1635955937181","1635955937191","10"
"73","1635955937201","1635955937211","10"
"74","1635955937222","1635955937232","10"
"75","1635955937242","1635955937255","13"
"76","1635955937263","1635955937276","13"
"77","1635955937283","1635955937296","13"
"78","1635955937303","1635955937316","13"
"79","1635955937324","1635955937337","13"
"80","1635955937344","1635955937357","13"
"81","1635955937365","1635955937378","13"
"82","1635955937385","1635955937398","13"
"83","1635955937406","1635955937419","13"
"84","1635955937426","1635955937439","13"
"85","1635955937446","1635955937459","13"
"86","1635955937467","1635955937480","13"
"87","1635955937487","1635955937500","13"
"88","1635955937508","1635955937521","13"
"89","1635955937528","1635955937541","13"
"90","1635955937548","1635955937561","13"
"91","1635955937569","1635955937582","13"
"92","1635955937590","1635955937603","13"
"93","1635955937610","1635955937623","13"
"94","1635955937630","1635955937644","14"
"95","1635955937651","1635955937664","13"
"96","1635955937671","1635955937684","13"
"97","1635955937692","1635955937705","13"
"98","1635955937712","1635955937725","13"
"99","1635955937733","1635955937746","13"
"100","1635955937753","1635955937766","13"
"101","1635955937774","1635955937787","13"
"102","1635955937794","1635955937807","13"
"103","1635955937815","1635955937828","13"
"104","1635955937835","1635955937848","13"
"105","1635955937856","1635955937869","13"
"106","1635955937876","1635955937887","11"
"107","1635955937897","1635955937908","11"
"108","1635955937917","1635955937928","11"
"109","1635955937938","1635955937955","17"
"110","1635955937959","1635955937975","16"
"111","1635955937979","1635955937991","12"
"112","1635955938000","1635955938008","8"
"113","1635955938020","1635955938031","11"
"114","1635955938041","1635955938049","8"
"115","1635955938061","1635955938069","8"
"116","1635955938082","1635955938090","8"
"117","1635955938102","1635955938110","8"
"118","1635955938123","1635955938131","8"
"119","1635955938143","1635955938152","9"
"120","1635955938164","1635955938172","8"
"121","1635955938184","1635955938214","30"
"122","1635955938205","1635955938223","18"
"123","1635955938225","1635955938234","9"
"124","1635955938245","1635955938253","8"
"125","1635955938266","1635955938273","7"
"126","1635955938286","1635955938294","8"
"127","1635955938307","1635955938318","11"
"128","1635955938327","1635955938338","11"
"129","1635955938347","1635955938358","11"
"130","1635955938368","1635955938379","11"
"131","1635955938388","1635955938400","12"
"132","1635955938409","1635955938420","11"
"133","1635955938429","1635955938441","12"
"134","1635955938450","1635955938463","13"
"135","1635955938470","1635955938483","13"
"136","1635955938491","1635955938504","13"
"137","1635955938511","1635955938524","13"
"138","1635955938531","1635955938545","14"
"139","1635955938552","1635955938565","13"
"140","1635955938572","1635955938585","13"
"141","1635955938593","1635955938606","13"
"142","1635955938613","1635955938627","14"
"143","1635955938634","1635955938647","13"
"144","1635955938654","1635955938667","13"
"145","1635955938675","1635955938688","13"
"146","1635955938695","1635955938708","13"
"147","1635955938716","1635955938729","13"
"148","1635955938736","1635955938749","13"
"149","1635955938756","1635955938769","13"
"150","1635955938777","1635955938790","13"
